run,epoch,accuracy,loss,val_accuracy,val_loss
4,5,0.6214500069618225,1.0784244537353516,0.6014000177383423,1.137595295906067
4,6,0.6444500088691711,1.0201741456985474,0.6358000040054321,1.0416326522827148
4,7,0.661050021648407,0.9731220006942749,0.6406999826431274,1.0413275957107544
4,8,0.6790000200271606,0.921128511428833,0.6294000148773193,1.0781036615371704
4,9,0.6954500079154968,0.8795135021209717,0.63919997215271,1.0457943677902222
4,10,0.7095000147819519,0.8397791981697083,0.6581000089645386,1.0177247524261475
4,11,0.7215250134468079,0.8085526823997498,0.6664999723434448,0.9834001064300537
4,12,0.7332249879837036,0.7738574743270874,0.6437000036239624,1.0632246732711792
4,13,0.7430750131607056,0.7454092502593994,0.6572999954223633,1.0403025150299072
4,14,0.7526249885559082,0.7186535596847534,0.6520000100135803,1.0652825832366943
4,15,0.760824978351593,0.6904557943344116,0.6682000160217285,0.9812028408050537
4,16,0.7699999809265137,0.6661321520805359,0.6266000270843506,1.2640340328216553
4,17,0.7799500226974487,0.6387684345245361,0.6801000237464905,0.9829591512680054
4,18,0.7890750169754028,0.6156576871871948,0.6700999736785889,1.035233736038208
4,19,0.7918999791145325,0.5999326705932617,0.664900004863739,1.0652529001235962
4,20,0.8026000261306763,0.5769717693328857,0.6815000176429749,1.0080636739730835
5,1,0.38690000772476196,1.7394806146621704,0.5248000025749207,1.3750972747802734
5,2,0.5161250233650208,1.3694595098495483,0.5627999901771545,1.2451913356781006
5,3,0.566100001335144,1.236620545387268,0.5971999764442444,1.160849928855896
5,4,0.5974249839782715,1.1448850631713867,0.6158999800682068,1.1157797574996948
5,5,0.6231499910354614,1.0709666013717651,0.609000027179718,1.1127575635910034
5,6,0.6467499732971191,1.0133732557296753,0.5900999903678894,1.1489269733428955
5,7,0.6640499830245972,0.9636631011962891,0.5891000032424927,1.1774739027023315
5,8,0.6822999715805054,0.9183299541473389,0.6376000046730042,1.0408813953399658
5,9,0.6951249837875366,0.8768913149833679,0.6370000243186951,1.0380280017852783
5,10,0.7092499732971191,0.8359827399253845,0.6498000025749207,1.0314959287643433
5,11,0.7184749841690063,0.8109117150306702,0.6692000031471252,1.0033644437789917
5,12,0.7294999957084656,0.7776253819465637,0.6717000007629395,0.9852207899093628
5,13,0.7402499914169312,0.7471420168876648,0.6820999979972839,0.9609584212303162
5,14,0.751800000667572,0.718398928642273,0.6723999977111816,0.985532820224762
5,15,0.7597749829292297,0.6923137903213501,0.6707000136375427,1.0391321182250977
5,16,0.7704749703407288,0.6671853065490723,0.666700005531311,1.0195013284683228
5,17,0.7765250205993652,0.6482352018356323,0.6754999756813049,1.036038875579834
5,18,0.7861250042915344,0.6242825984954834,0.6796000003814697,0.9903573393821716
